building_number,address_new,lat,lng,DWellTypeC,flr_area,HOUSE_ID2,DWellKomot,status,YISHUV_STA,STAT_2022,
702564867,כיכר חטיבת הנגב 8,31.9086127,35.0035363,מגורים,927.5,D2392,3,NA,12000221,221,
702564873,כיכר חטיבת הנגב 6,31.9085538,35.00368,מגורים,926.5,D2391,3,NA,12000221,221,
702564877,ציפורנית 10,31.9072251,35.0157281,מגורים,1470.75,D4051,4,NA,12000123,123,
702564884,ציפורנית 8,31.9064307,35.0148973,מגורים,1431,D4047,4,valid,12000123,123,
702564891,כיכר חטיבת הנגב 4,31.90845,35.0037827,מגורים,857.25,D2390,3,NA,12000221,221,
702564898,כיכר חטיבת הנגב 2,31.9083697,35.0039688,מגורים,850,D2393,3,NA,12000221,221,
702564907,כיכר חטיבת הנגב 16,31.9085511,35.0034894,מגורים,907.25,D2396,3,NA,12000221,221,
702565162,שבט 11,31.9119982,35.0136025,מגורים,997.5,D1239,3,valid,12000211,211,
702565170,שבט 9,31.9118255,35.013655,מגורים,1040.75,D1238,3,valid,12000211,211,
702565176,שבט 5,31.9115748,35.0137431,מגורים,1009.25,D1252,3,NA,12000211,211,
702565212,כיכר חטיבת הנגב 18,31.9085511,35.0034894,מגורים,888.25,D2397,3,NA,12000221,221,
702565224,כיכר חטיבת הנגב 20,31.9082378,35.0038723,מגורים,895.5,D2394,3,NA,12000221,221,
702565232,כיכר חטיבת הנגב 22,31.9079573,35.0037209,מגורים,900,D2395,3,NA,12000221,221,
702565253,חטיבת אלכסנדרוני 4,31.9095873,35.0024584,מגורים,882.25,D2024,4,valid,12000221,221,
702565261,חטיבת אלכסנדרוני 6,31.9094332,35.0022308,מגורים,1363.5,D2025,4,valid,12000221,221,
702565263,כרכום 13,31.9054157,35.0126748,מגורים,2096.25,D4570,5,valid,12000123,123,
702565276,חטיבת אלכסנדרוני 1,31.9095978,35.0027478,מגורים,1219.25,D2279,4,valid,12000221,221,
702565281,כרכום 15,31.9054157,35.0126748,מגורים,3186.75,D4569,3,valid,12000123,123,
702565283,חטיבת אלכסנדרוני 3,31.9095111,35.0026264,מגורים,1219.25,D2279,4,valid,12000221,221,
702565292,כרכום 18,31.9054157,35.0126748,מגורים,4387.25,D4733,4,valid,12000123,123,
702565301,כרכום 16,31.9054157,35.0126748,מגורים,4387.25,D4733,4,valid,12000123,123,
702565302,חטיבת אלכסנדרוני 2,31.9097918,35.0026179,מגורים,1201.75,D2015,4,valid,12000221,221,
702565305,שרה אמנו 140,31.8789579,35.0074605,מגורים,2225,D6176,6,valid,12000312,312,
702565610,כרכום 14,31.9054157,35.0126748,מגורים,3913.25,D4732,6,valid,12000123,123,
702565614,שרה אמנו 138,31.8811338,35.0071961,מגורים,2268.5,D6175,6,valid,12000312,312,
702565615,כרכום 12,31.9054157,35.0126748,מגורים,3913.25,D4732,6,valid,12000123,123,
702565621,שרה אמנו 136,31.8811338,35.0071961,מגורים,2235,D6173,6,valid,12000312,312,
702565623,הנביאים 20,31.9101441,35.009626,מגורים,1181.75,D2488,5,valid,12000214,214,
702565625,הנביאים 18,31.913433,35.004282,מגורים,2147.5,D2487,5,valid,12000214,214,
702565627,כרכום 10,31.9077604,35.0143574,מגורים,1678.25,D4729,4,valid,12000123,123,
702565632,הנביאים 16,31.913433,35.004282,מגורים,2147.5,D2487,5,valid,12000214,214,
702565636,כרכום 8,31.9070519,35.0136105,מגורים,1575.75,D4728,4,valid,12000123,123,
702565637,שרה אמנו 132,31.8826358,35.0031713,מגורים,1931.25,D6170,5,valid,12000312,312,
702565644,שרה אמנו 130,31.8796657,35.0087864,מגורים,1800.5,D6169,5,valid,12000312,312,
702565647,כרכום 6,31.9072502,35.0137246,מגורים,1626.25,D4727,4,valid,12000123,123,
702565648,הנביאים 14,31.913433,35.004282,מגורים,2081.25,D2489,5,valid,12000214,214,
702565654,כרכום 4,31.9075371,35.0139878,מגורים,1673.5,D4726,4,valid,12000123,123,
702565655,שרה אמנו 94,31.8797446,35.0066104,מגורים,2387.5,D6158,5,valid,12000312,312,
702565658,הנביאים 12,31.9122319,35.006447,מגורים,2081.25,D2489,5,valid,12000214,214,
702565662,הנביאים 37,31.913433,35.004282,מגורים,802,D2561,4,valid,12000214,214,
702565663,שרה אמנו 92,31.8798316,35.0089791,מגורים,2232,D6156,5,valid,12000312,312,
702565664,כרכום 2,31.9078341,35.0142341,מגורים,1735,D4725,3,valid,12000123,123,
702565671,הנביאים 35,31.913433,35.004282,מגורים,852.5,D2572,4,valid,12000214,214,
702565672,שרה אמנו 90,31.8820353,35.0101604,מגורים,1366.75,D6155,6,valid,12000312,312,
702565673,כרכום 11,31.9062399,35.0131321,מגורים,1773.5,D4580,3,valid,12000123,123,
702565679,הנביאים 39,31.913433,35.004282,מגורים,961,D2560,4,valid,12000214,214,
702565680,כרכום 9,31.9065443,35.0133668,מגורים,1732.5,D4579,3,valid,12000123,123,
702565681,שרה אמנו 84,31.8803087,35.0091253,מגורים,2081.5,D6153,5,valid,12000312,312,
702565688,שרה אמנו 82,31.8809051,35.0099572,מגורים,2270.75,D6151,5,valid,12000312,312,
702565689,הנביאים 8,31.9110136,35.0092748,מגורים,1827,D2501,4,valid,12000214,214,
702565690,כרכום 7,31.9068369,35.0136077,מגורים,1786,D4578,3,valid,12000123,123,
702565701,כרכום 5,31.9071366,35.0138401,מגורים,1806.5,D4577,3,valid,12000123,123,
702565818,שבט 6,31.912148,35.0139199,מגורים,1508.5,D1234,3,valid,12000211,211,
702565825,שבט 4,31.9118665,35.0140038,מגורים,1643,D1413,3,valid,12000211,211,
702565834,שבט 2,31.9116228,35.0140542,מגורים,2383.5,D1414,3,valid,12000211,211,
702565855,שבט 16,31.9147026,35.0124992,מגורים,1638,D1387,3,valid,12000211,211,
702565866,שבט 18,31.9147026,35.0124992,מגורים,1610.75,D1224,3,valid,12000211,211,
702565877,שבט 12,31.9126096,35.0129486,מגורים,1712.5,D1228,3,valid,12000211,211,
702565887,שבט 14,31.9141997,35.0114018,מגורים,1606.75,D1229,3,valid,12000211,211,
702565897,שבט 8,31.912417,35.0137521,מגורים,1676.25,D1230,3,valid,12000211,211,
702565905,שבט 10,31.9113612,35.01385,מגורים,1623.5,D1232,3,valid,12000211,211,
702565911,הנביאים 10,31.9108092,35.0094612,מגורים,1827,D2501,4,valid,12000214,214,
702565915,כרכום 3,31.907448,35.0140983,מגורים,1786.5,D4576,3,valid,12000123,123,
702565918,הנביאים 6,31.9108537,35.009642,מגורים,1026,D2500,4,valid,12000214,214,
702565920,שרה אמנו 110,31.8815547,35.0103423,מגורים,1252.5,D6126,4,valid,12000312,312,
702565929,הנביאים 40,31.9105118,35.0096195,מגורים,996.25,D2582,5,valid,12000214,214,
702565930,שרה אמנו 108,31.8811338,35.0071961,מגורים,1289.25,D6129,4,valid,12000312,312,
702565936,שרה אמנו 98,31.8822961,35.0032011,מגורים,1133.75,D7249,4,valid,12000312,312,
702565937,הנביאים 38,31.913433,35.004282,מגורים,1691.25,D2586,5,valid,12000214,214,
702565946,הנביאים 36,31.913433,35.004282,מגורים,1601.25,D2585,5,valid,12000214,214,
702565949,שרה אמנו 100,31.8830572,35.0101417,מגורים,1138.25,D6133,4,valid,12000312,312,
702565959,שרה אמנו 102,31.8826358,35.0031713,מגורים,1276,D6134,4,valid,12000312,312,
702565963,הנביאים 34,31.913433,35.004282,מגורים,1489.25,D2584,5,valid,12000214,214,
702565971,שרה אמנו 104,31.8811338,35.0071961,מגורים,1279,D6132,4,NA,12000312,312,
702565982,הנביאים 32,31.9121857,35.0057831,מגורים,1489,D2583,5,valid,12000214,214,
702565995,הנביאים 28,31.9134228,35.0044569,מגורים,1734.25,D2383,4,valid,12000214,214,
702566005,הנביאים 30,31.9110408,35.0092311,מגורים,1280.5,D2382,4,valid,12000214,214,
702566213,שבט 43,31.9141473,35.0116338,מגורים,2189,D1479,3,valid,12000211,211,
702566222,שבט 45,31.9145922,35.0128344,מגורים,2153.5,D1478,3,valid,12000211,211,
702566327,הנביאים 5,31.9110871,35.0085131,מגורים,1162,D2504,3,valid,12000214,214,
702566348,הנביאים 9,31.9112455,35.0079062,מגורים,1422.5,D2507,3,valid,12000214,214,
702566357,הנביאים 13,31.9129054,35.0049419,מגורים,1381.5,D2506,3,valid,12000214,214,
702566370,הנביאים 17,31.913433,35.004282,מגורים,1187.75,D2503,3,valid,12000214,214,
702566380,הנביאים 21,31.9112668,35.0089277,מגורים,859,D2578,4,valid,12000214,214,
702566395,הנביאים 19,31.913433,35.004282,מגורים,1009.5,D2577,4,valid,12000214,214,
702566402,הנביאים 15,31.913433,35.004282,מגורים,1216.5,D2520,3,valid,12000214,214,
702566527,שבט 47,31.9145922,35.0128344,מגורים,1093,D1243,3,valid,12000211,211,
702566536,שבט 49,31.9145922,35.0128344,מגורים,1093,D1243,3,valid,12000211,211,
702566544,שבט 1,31.9129479,35.0123299,מגורים,1286.75,D1251,3,valid,12000211,211,
702566550,עמק יזרעאל 1,31.8987982,35.0174816,מגורים,550.75,D4810,3,valid,12000111,111,
702566553,שבט 40,31.911864,35.0139914,מגורים,897.75,D1390,3,valid,12000211,211,
702566556,עמק יזרעאל 3,31.8986222,35.0173347,מגורים,664,D4809,3,valid,12000111,111,
702566562,עמק יזרעאל 5,31.898476,35.0172639,מגורים,664,D4809,3,valid,12000111,111,
702566563,שבט 42,31.9133244,35.0118862,מגורים,1039.5,D1391,3,valid,12000211,211,
702566571,עמק יזרעאל 8,31.8972206,35.01553,מגורים,712,D4892,3,valid,12000115,115,
702566572,שבט 44,31.9129479,35.0123299,מגורים,950.25,D1389,3,valid,12000211,211,
702566587,שבט 41,31.9127925,35.0129154,מגורים,1855,D1480,3,valid,12000211,211,
702566594,שבט 39,31.9147026,35.0124992,מגורים,2186.25,D1481,3,valid,12000211,211,
702566597,שבט 37,31.9147026,35.0124992,מגורים,2304,D1482,3,valid,12000211,211,
702566598,עמק יזרעאל 9,31.897984,35.0170411,מגורים,1424.25,D5220,4,valid,12000111,111,
702566605,שבט 35,31.9147026,35.0124992,מגורים,1879.75,D1483,3,valid,12000211,211,
702566710,הנביאים 11,31.911334,35.0076031,מגורים,1329.5,D2509,3,valid,12000214,214,
702566716,הנביאים 7,31.9111573,35.0082137,מגורים,1456.5,D2508,3,valid,12000214,214,
702566726,הנביאים 27,31.9134228,35.0044569,מגורים,872,D2569,4,valid,12000214,214,
702566727,נחל פארן 24,31.8948766,35.0169417,מגורים,800.75,D4157,3,valid,12000112,112,
702566739,הנביאים 29,31.9134228,35.0044569,מגורים,1067.75,D2568,4,valid,12000214,214,
702566741,נחל פארן 26,31.8948766,35.0169417,מגורים,784.75,D4175,3,valid,12000112,112,
702566743,הנביאים 31,31.911446,35.0073063,מגורים,782.75,D2570,4,valid,12000214,214,
702566749,נחל פארן 28,31.8948766,35.0169417,מגורים,774.25,D4186,3,valid,12000112,112,
702566759,נחל פארן 6,31.8947827,35.0207381,מגורים,742.25,D4217,2,valid,12000112,112,
702566765,נחל פארן 8,31.8949488,35.0204054,מגורים,738.5,D4191,2,valid,12000112,112,
702566779,נחל פארן 10,31.8952266,35.0194478,מגורים,822.25,D4177,2,valid,12000112,112,
702566805,הנביאים 33,31.9129562,35.0047891,מגורים,891.5,D2571,4,valid,12000214,214,
702566808,שרה אמנו 65,31.8800895,35.0088381,מגורים,2247.75,D1222,3,valid,12000313,313,
702566909,עמק יזרעאל 15,31.8970646,35.0170837,מגורים,1186.5,D4800,3,valid,12000111,111,
702566913,שבט 33,31.913213,35.011294,מגורים,2050,D1484,3,valid,12000211,211,
702566917,עמק יזרעאל 13,31.8970646,35.0170837,מגורים,1549.25,D4783,4,valid,12000111,111,
702566922,עמק יזרעאל 11,31.8976753,35.0169137,מגורים,1366.25,D4782,4,valid,12000111,111,
702566924,שבט 31,31.9121477,35.013539,מגורים,2090.75,D1485,3,valid,12000211,211,
702566943,שבט 24,31.9144169,35.0125607,מגורים,1354.75,D1265,6,valid,12000211,211,
702566954,שבט 38,31.9147026,35.0124992,מגורים,1664.5,D1260,6,NA,12000211,211,
702566962,שבט 26,31.9145922,35.0128344,מגורים,1857.25,D1264,6,valid,12000211,211,
702566967,קיפודן 24,31.9045609,35.0080162,מגורים,2099.75,D4626,5,valid,12000122,122,
702566972,שבט 28,31.9145922,35.0128344,מגורים,1998.25,D1263,6,valid,12000211,211,
702566975,קיפודן 14,31.9044386,35.008267,חינוך,57.25,D10087,0,over_avg,12000122,122,
702566982,קיפודן 12,31.9043061,35.0088037,מגורים,1387.5,D4557,4,valid,12000122,122,
702566983,שבט 30,31.9114681,35.0137604,מגורים,1888,D1262,6,valid,12000211,211,
702566993,שבט 32,31.9126799,35.0127618,מגורים,1572.75,D1168,6,valid,12000211,211,
702566998,קיפודן 7,31.9032931,35.0114719,מגורים,1495.75,D4562,3,valid,12000122,122,
702566999,שבט 34,31.914403,35.01164,מגורים,1901.5,D1167,6,valid,12000211,211,
702567017,שרה אמנו 73,31.8793115,35.0083805,מגורים,3201,D1349,3,valid,12000313,313,
702567028,שרה אמנו 69,31.8802287,35.0069467,מגורים,2119.5,D1063,3,valid,12000313,313,
702567037,יהודה 105,31.8905426,35.0046031,מגורים,1136.5,D7144,4,valid,12000311,311,
702567040,שרה אמנו 67,31.8795413,35.0081956,מגורים,2348.25,D1062,3,valid,12000313,313,
702567074,ראל חיים ברלב 44,31.9094274,34.9991062,מגורים,1000,D2201,3,NA,12000222,222,
702567079,יהודה 103,31.8905426,35.0046031,מגורים,954,D7142,2,valid,12000311,311,
702567083,ראל חיים ברלב 42,31.907649,35.0011681,מגורים,907.25,D2039,3,NA,12000222,222,
702567086,ראל חיים ברלב 46,31.9100482,34.9981628,מגורים,938.75,D2202,3,NA,12000222,222,
702567087,יהודה 99,31.891241,35.0038163,מגורים,1077,D7143,2,valid,12000311,311,
702567096,ראל חיים ברלב 48,31.9100482,34.9981628,מגורים,961,D2200,3,NA,12000222,222,
702567103,יהודה 95,31.8896895,35.0020832,מגורים,1087,D7224,2,valid,12000311,311,
702567105,ראל חיים ברלב 50,31.9061553,35.0028557,מגורים,967.25,D2199,3,NA,12000222,222,
702567310,קיפודן 3,31.9034923,35.0123238,מגורים,1669.75,D4564,3,over_avg,12000122,122,
702567312,שבט 36,31.9147026,35.0124992,מגורים,1901.5,D1167,6,valid,12000211,211,
702567324,קיפודן 15,31.9044386,35.008267,מגורים,1387.5,D4557,4,valid,12000122,122,
702567329,קיפודן 13,31.9044386,35.008267,מגורים,1668.5,D4558,4,valid,12000122,122,
702567331,סיון 17,31.9191208,35.0049575,מגורים,1369.75,D1073,3,valid,12000213,213,
702567340,סיון 15,31.9191208,35.0049575,מגורים,1034,D1130,3,valid,12000213,213,
702567341,קיפודן 11,31.9033734,35.0105263,מגורים,1638.75,D4559,4,valid,12000122,122,
702567347,סיון 13,31.9188126,35.0042178,מגורים,901.75,D1129,3,valid,12000213,213,
702567349,קיפודן 9,31.9031223,35.0111491,מגורים,1723.25,D4560,4,valid,12000122,122,
702567356,סיון 7,31.9168718,35.0047826,מגורים,1042.75,D1194,3,valid,12000213,213,
702567364,קיפודן 26,31.9045609,35.0080162,מגורים,1403,D4621,3,valid,12000122,122,
702567366,סיון 5,31.9167145,35.0047775,מגורים,949,D1053,3,valid,12000213,213,
702567374,סיון 3,31.9165436,35.0048461,מגורים,929.75,D1054,3,valid,12000213,213,
702567391,קיפודן 6,31.9034854,35.0115951,מגורים,1724,D4637,3,valid,12000122,122,
702567397,קיפודן 8,31.9033733,35.0115267,מגורים,1466,D4635,3,valid,12000122,122,
702567404,קיפודן 10,31.9038354,35.0125261,מגורים,1668.5,D4558,4,valid,12000122,122,
702567412,ראל חיים ברלב 52,31.9076331,35.0008593,מגורים,935,D2198,3,NA,12000222,222,
702567413,יהודה 93,31.888121,35.002072,מגורים,1274.5,D7185,2,valid,12000311,311,
702567418,יהודה 97,31.8912667,35.0020282,מגורים,1015.75,D7125,2,valid,12000311,311,
702567419,ראל חיים ברלב 54,31.9090202,34.9984527,מגורים,860,D2038,3,NA,12000222,222,
702567428,יהודה 101,31.8909956,35.0039843,מגורים,999.75,D7126,2,valid,12000311,311,
702567429,ראל חיים ברלב 38,31.9098981,34.9980302,מגורים,784,D2040,3,NA,12000222,222,
702567445,ראל חיים ברלב 28,31.9100482,34.9981628,מגורים,874.75,D2048,3,NA,12000222,222,
702567452,ראל חיים ברלב 30,31.9061299,35.0029218,מגורים,962.75,D2204,3,NA,12000222,222,
702567459,ראל חיים ברלב 32,31.9074158,35.000985,מגורים,910.75,D2203,3,NA,12000222,222,
702567467,ראל חיים ברלב 34,31.9096165,34.9985,מגורים,946,D2193,3,NA,12000222,222,
702567476,ראל חיים ברלב 36,31.9098981,34.9980302,מגורים,922,D2239,3,NA,12000222,222,
702567482,ראל חיים ברלב 18,31.9098981,34.9980302,מגורים,520.25,D2608,3,NA,12000222,222,
702567491,ראל חיים ברלב 24,31.9092836,34.9992977,מגורים,959.75,D2157,3,NA,12000222,222,
702567495,ראל חיים ברלב 22,31.9075204,35.0013495,מגורים,1330,D2551,3,NA,12000222,222,
702567504,ראל חיים ברלב 20,31.9062826,35.003019,מגורים,932.5,D2161,3,NA,12000222,222,
702567710,סיון 21,31.9180938,35.0045963,מגורים,803,D1072,3,valid,12000213,213,
702567719,קיפודן 18,31.9044386,35.008267,מגורים,2069.5,D4627,5,valid,12000122,122,
702567720,סיון 23,31.9180936,35.0045961,מגורים,757.5,D1448,3,valid,12000213,213,
702567727,סיון 25,31.9180936,35.0045961,מגורים,994,D1198,3,valid,12000213,213,
702567729,קיפודן 16,31.9044386,35.008267,מגורים,2069.5,D4627,5,valid,12000122,122,
702567740,קיפודן 5,31.9034079,35.0120469,מגורים,1612.75,D4563,3,valid,12000122,122,
702567745,סיון 27,31.9180936,35.0045961,מגורים,994,D1198,3,valid,12000213,213,
702567758,סיון 29,31.9180936,35.0045961,מגורים,1094,D1199,3,valid,12000213,213,
702567759,קיפודן 23,31.9045609,35.0080162,מגורים,1403,D4621,3,valid,12000122,122,
702567766,סיון 31,31.9174096,35.0043492,מגורים,891.25,D1128,3,valid,12000213,213,
702567776,סיון 33,31.9188063,35.0044458,מגורים,891.25,D1128,3,valid,12000213,213,
702567786,קיפודן 30,31.9034921,35.0123239,מגורים,3152,D4622,3,valid,12000122,122,
702567788,סיון 35,31.9191208,35.0049575,מגורים,1012.75,D1450,3,valid,12000213,213,
